idcode,union,hours,age,grade,collgrad,married,south,smsa,c_city,ttl_exp,tenure,wage
4603,,40.0,41,8.0,not college grad,married,1,nonSMSA,0,11.346153,0.16666667,4.180602
4604,,24.0,38,16.0,college grad,married,1,nonSMSA,0,16.391026,10.5,4.3547926
4606,union,40.0,35,12.0,not college grad,married,1,SMSA,1,10.192307,0.25,5.032206
4607,union,45.0,41,11.0,not college grad,married,1,nonSMSA,0,15.25,2.0833333,8.945245
4611,nonunion,40.0,36,12.0,not college grad,married,1,nonSMSA,0,6.0128207,4.25,5.5314
4613,,30.0,39,12.0,not college grad,single,1,nonSMSA,0,5.3269234,4.9166665,2.6838422
4614,union,40.0,40,12.0,not college grad,single,1,nonSMSA,0,14.929487,8.583333,7.558137
4620,nonunion,40.0,40,12.0,not college grad,married,0,SMSA,1,10.384615,2.8333333,5.6360707
4621,union,40.0,38,12.0,not college grad,single,1,nonSMSA,0,14.044871,2.0833333,4.7342973
4625,nonunion,40.0,40,12.0,not college grad,single,1,SMSA,1,17.967949,5.5,6.2721395
4628,,40.0,42,10.0,not college grad,married,0,SMSA,1,13.153846,5.25,3.2399664
4629,nonunion,40.0,35,16.0,college grad,single,1,nonSMSA,0,13.307693,10.583333,7.938803
4632,nonunion,40.0,42,13.0,not college grad,married,1,nonSMSA,0,14.807693,10.833333,4.066022
4634,nonunion,40.0,35,15.0,not college grad,single,1,SMSA,1,15.083333,15.083333,10.064413
4639,nonunion,40.0,39,18.0,college grad,married,1,SMSA,1,14.73718,1.4166666,7.745568
4642,nonunion,45.0,42,10.0,not college grad,married,1,nonSMSA,0,16.423077,15.666667,4.4283414
4647,union,40.0,42,7.0,not college grad,single,0,SMSA,1,8.269231,3.4166667,4.8953285
4651,,40.0,37,14.0,not college grad,single,1,SMSA,1,4.75,0.6666667,3.3444817
4652,nonunion,38.0,36,11.0,not college grad,married,1,nonSMSA,0,4.423077,0.5,2.801002
4653,nonunion,50.0,36,13.0,not college grad,married,1,nonSMSA,0,9.634616,1.75,1.9323668
4655,nonunion,48.0,36,12.0,not college grad,married,1,nonSMSA,0,14.384616,12.25,2.9388082
4657,,40.0,36,12.0,not college grad,single,1,nonSMSA,0,6.794872,5.8333335,1.985786
4658,union,40.0,39,12.0,not college grad,married,0,SMSA,1,15.448718,9.416667,7.0450883
4659,,40.0,36,16.0,college grad,married,0,SMSA,0,15.22436,1.75,40.198082
4663,,35.0,35,11.0,not college grad,married,1,SMSA,0,11.602564,2.6666667,4.180602
4664,nonunion,12.0,40,8.0,not college grad,married,1,nonSMSA,0,7.2499995,1.6666666,1.3446048
4672,nonunion,38.0,38,12.0,not college grad,married,1,nonSMSA,0,19.833334,19.833334,3.6634455
4674,nonunion,40.0,36,16.0,college grad,single,0,SMSA,1,9.858974,8.666667,14.492755
4675,nonunion,21.0,35,10.0,not college grad,married,1,nonSMSA,0,3.0769231,1.25,2.9468596
4677,nonunion,48.0,35,16.0,college grad,married,1,nonSMSA,0,12.442308,11.916667,6.4492707
4678,nonunion,32.0,44,12.0,not college grad,married,1,nonSMSA,0,18.647436,9.833333,3.5024142
4680,union,36.0,38,12.0,not college grad,single,0,SMSA,1,8.576923,5.4166665,6.70692
4681,nonunion,40.0,37,10.0,not college grad,married,1,SMSA,0,4.6538463,4.3333335,7.1256027
4682,nonunion,42.0,35,14.0,not college grad,married,1,nonSMSA,0,12.326923,2.5,4.0740724
4683,nonunion,40.0,42,12.0,not college grad,married,1,nonSMSA,0,19.038464,6.0833335,4.3880816
4685,nonunion,40.0,35,16.0,college grad,married,1,SMSA,1,14.346154,6.4166665,6.191625
4686,nonunion,34.0,36,12.0,not college grad,married,1,SMSA,1,12.435897,7.0,2.8985493
4687,nonunion,45.0,35,12.0,not college grad,married,1,nonSMSA,0,15.333334,0.41666666,5.5599976
4688,nonunion,40.0,40,13.0,not college grad,single,1,nonSMSA,0,18.442308,15.166667,5.9983873
4696,nonunion,40.0,44,10.0,not college grad,married,1,nonSMSA,0,13.0,13.0,4.6296296
4699,nonunion,47.0,37,17.0,college grad,married,1,SMSA,1,14.621795,8.333333,14.822856
4704,nonunion,40.0,44,12.0,not college grad,married,1,SMSA,1,18.134615,18.083334,8.904991
4705,nonunion,9.0,39,16.0,college grad,married,1,SMSA,0,11.442307,2.8333333,7.230271
4707,,30.0,44,6.0,not college grad,single,1,nonSMSA,0,11.903846,6.0833335,2.7870672
4711,,45.0,38,17.0,college grad,married,1,nonSMSA,0,9.660257,1.8333334,35.731617
4713,nonunion,32.0,44,12.0,not college grad,married,1,nonSMSA,0,17.48077,8.583333,4.355878
4718,nonunion,25.0,37,12.0,not college grad,single,1,nonSMSA,0,9.679487,1.1666666,1.859903
4721,nonunion,40.0,44,15.0,college grad,single,1,nonSMSA,0,18.173077,17.333334,10.861512
4724,nonunion,40.0,40,12.0,not college grad,married,1,nonSMSA,0,11.0,1.9166666,4.412238
4725,nonunion,40.0,35,14.0,not college grad,married,0,SMSA,0,12.134615,5.75,5.8132024
4726,nonunion,25.0,37,16.0,college grad,single,1,nonSMSA,0,8.634616,0.8333333,2.7375197
4728,,9.0,39,9.0,not college grad,married,1,nonSMSA,0,13.474359,11.0,5.202526
4729,,25.0,43,8.0,not college grad,married,1,nonSMSA,0,2.3205128,0.33333334,3.0518394
4733,nonunion,25.0,41,13.0,not college grad,married,1,nonSMSA,0,11.519231,2.75,2.9388082
4734,nonunion,40.0,39,12.0,not college grad,married,1,nonSMSA,0,13.826923,2.4166667,4.6215763
4736,,30.0,35,12.0,not college grad,married,0,nonSMSA,0,6.9935894,1.3333334,4.180602
4739,,40.0,43,13.0,not college grad,married,0,SMSA,0,18.0,11.583333,38.70926
4742,nonunion,40.0,40,10.0,not college grad,married,1,nonSMSA,0,13.99359,9.833333,5.297905
4746,,40.0,37,12.0,not college grad,single,1,nonSMSA,0,10.923077,0.25,4.389632
4749,,40.0,35,12.0,not college grad,married,0,SMSA,0,11.23077,3.5,5.8063903
4750,nonunion,40.0,40,17.0,college grad,married,1,nonSMSA,0,11.076922,1.1666666,2.7858286
4751,union,14.0,37,12.0,not college grad,single,1,nonSMSA,0,12.365385,12.333333,11.578098
4757,nonunion,30.0,38,10.0,not college grad,married,0,SMSA,1,2.7884617,0.5,3.1400964
4759,union,40.0,39,18.0,college grad,married,1,nonSMSA,0,17.858976,9.833333,10.104667
4762,nonunion,40.0,39,18.0,college grad,married,1,SMSA,0,17.916666,17.916666,9.066018
4763,nonunion,36.0,40,12.0,not college grad,married,1,SMSA,0,12.48077,1.5,2.5684369
4766,nonunion,48.0,39,16.0,college grad,married,1,nonSMSA,0,17.916666,17.916666,11.618352
4767,nonunion,40.0,36,16.0,college grad,married,1,nonSMSA,0,13.044871,4.8333335,6.964568
4769,nonunion,32.0,34,12.0,not college grad,single,1,SMSA,0,13.391026,6.3333335,3.3977435
4771,nonunion,30.0,35,13.0,not college grad,married,1,SMSA,0,7.423077,1.3333334,5.716585
4772,union,40.0,39,18.0,college grad,single,1,SMSA,1,15.134616,13.083333,10.869566
4780,nonunion,35.0,37,12.0,not college grad,married,1,SMSA,0,8.608974,2.0,4.138486
4784,nonunion,18.0,44,12.0,not college grad,married,1,SMSA,0,6.25,6.25,5.845409
4785,nonunion,40.0,38,12.0,not college grad,married,1,SMSA,0,10.660256,0.33333334,4.025765
4788,nonunion,35.0,37,12.0,not college grad,married,1,SMSA,0,9.730769,1.9166666,4.420288
4790,,35.0,36,11.0,not college grad,married,1,SMSA,0,11.50641,8.416667,5.312786
4798,nonunion,40.0,36,18.0,college grad,single,1,SMSA,1,12.192307,6.5,9.046823
4799,nonunion,50.0,44,12.0,not college grad,married,1,SMSA,0,14.929487,1.6666666,5.917873
4801,,40.0,36,13.0,not college grad,married,1,SMSA,1,14.365385,2.5833333,38.70926
4806,nonunion,35.0,40,12.0,not college grad,married,1,nonSMSA,0,11.346154,6.0,7.0692425
4808,nonunion,42.0,40,13.0,not college grad,single,1,nonSMSA,0,18.371794,8.166667,4.5088553
4810,,40.0,44,12.0,not college grad,married,1,nonSMSA,0,9.057693,7.8333335,3.3444817
4813,nonunion,40.0,37,12.0,not college grad,married,1,nonSMSA,0,16.192308,5.4166665,3.0193238
4814,nonunion,40.0,44,11.0,not college grad,married,1,nonSMSA,0,16.48077,4.75,4.1867933
4815,nonunion,40.0,36,14.0,not college grad,married,1,nonSMSA,0,7.967949,0.0,3.260869
4816,nonunion,33.0,36,12.0,not college grad,married,0,SMSA,1,10.019231,9.666667,4.219
4817,nonunion,15.0,37,16.0,college grad,married,1,SMSA,1,4.7371793,1.6666666,4.025765
4819,union,35.0,37,18.0,college grad,single,1,SMSA,1,14.807693,11.833333,12.826082
4823,nonunion,45.0,44,12.0,not college grad,married,1,nonSMSA,0,18.48077,6.5,6.795487
4824,nonunion,39.0,42,12.0,not college grad,married,0,SMSA,0,12.75,2.3333333,5.370369
4825,nonunion,55.0,44,17.0,college grad,single,1,SMSA,1,16.97436,15.833333,7.4959726
4835,union,40.0,37,12.0,not college grad,married,0,SMSA,1,7.1410255,7.0833335,10.064413
4838,,50.0,34,17.0,college grad,single,1,nonSMSA,0,3.5769231,0.41666666,2.508361
4841,nonunion,40.0,43,14.0,not college grad,single,1,nonSMSA,0,15.935898,1.0833334,3.5265677
4842,union,40.0,37,7.0,not college grad,single,1,nonSMSA,0,9.416667,9.416667,4.025765
4845,nonunion,40.0,35,12.0,not college grad,married,1,SMSA,1,12.897436,3.5,5.032206
4846,nonunion,40.0,41,12.0,not college grad,single,1,SMSA,1,17.294872,0.0,3.6634455
4847,nonunion,40.0,39,12.0,not college grad,married,1,SMSA,1,10.166666,0.0,3.220612
4848,,40.0,35,11.0,not college grad,married,1,SMSA,0,9.423077,1.75,4.1638794
4849,nonunion,40.0,36,12.0,not college grad,married,1,nonSMSA,0,10.519231,5.3333335,5.032206
4850,,40.0,42,11.0,not college grad,single,1,nonSMSA,0,16.942308,10.583333,3.6231885
4852,nonunion,40.0,35,12.0,not college grad,single,1,nonSMSA,0,16.397436,12.166667,6.441224
4854,nonunion,20.0,42,12.0,not college grad,married,1,nonSMSA,0,15.833333,15.833333,3.341383
4856,,30.0,41,12.0,not college grad,single,1,nonSMSA,0,16.083334,1.8333334,3.2051272
4857,nonunion,38.0,43,12.0,not college grad,single,1,SMSA,0,18.5,3.4166667,6.6022515
4858,nonunion,35.0,39,12.0,not college grad,married,1,SMSA,0,18.096153,3.4166667,5.7487917
4861,nonunion,25.0,35,8.0,not college grad,married,1,SMSA,1,8.230769,0.0,8.05153
4868,,40.0,44,12.0,not college grad,single,1,nonSMSA,0,11.0,1.0833334,3.0518394
4870,nonunion,40.0,38,12.0,not college grad,married,1,nonSMSA,0,15.403846,13.416667,4.227053
4871,nonunion,40.0,38,12.0,not college grad,married,1,nonSMSA,0,15.371795,4.75,2.8985493
4872,nonunion,40.0,35,9.0,not college grad,married,1,nonSMSA,0,14.75,3.9166667,5.6199675
4874,nonunion,30.0,41,7.0,not college grad,single,1,nonSMSA,0,14.961539,2.25,2.6811595
4876,union,40.0,41,12.0,not college grad,single,0,SMSA,1,10.365385,9.583333,7.850241
4880,nonunion,50.0,35,12.0,not college grad,married,1,nonSMSA,0,11.641026,3.5,4.5088553
4882,nonunion,40.0,44,12.0,not college grad,married,1,nonSMSA,0,15.5,1.75,2.6972613
4884,nonunion,20.0,42,12.0,not college grad,married,1,SMSA,1,6.3910255,1.25,3.3444817
4885,nonunion,33.0,38,12.0,not college grad,married,0,SMSA,1,15.230769,10.583333,4.4283414
4890,nonunion,6.0,35,16.0,college grad,married,1,nonSMSA,0,12.826923,1.4166666,4.025765
4897,nonunion,40.0,39,11.0,not college grad,single,1,nonSMSA,0,19.628202,14.583333,2.9790654
4898,nonunion,40.0,35,12.0,not college grad,married,1,nonSMSA,0,11.75,11.25,5.3945227
4900,nonunion,9.0,43,18.0,college grad,single,1,nonSMSA,0,21.75,21.75,2.6972613
4903,nonunion,40.0,42,12.0,not college grad,married,1,nonSMSA,0,10.5,8.833333,4.025765
4907,nonunion,40.0,37,17.0,college grad,married,1,SMSA,1,8.096154,1.9166666,3.9613514
4909,,46.0,36,9.0,not college grad,married,1,SMSA,1,5.8333335,0.25,3.3444817
4911,union,38.0,34,12.0,not college grad,married,1,nonSMSA,0,17.115385,17.083334,9.57327
4912,union,40.0,42,11.0,not college grad,single,1,nonSMSA,0,13.461538,3.25,3.7439594
4919,nonunion,40.0,43,12.0,not college grad,single,0,SMSA,1,13.993589,5.1666665,5.2334948
4920,nonunion,70.0,37,18.0,college grad,married,1,nonSMSA,0,12.74359,9.166667,6.078904
4921,nonunion,40.0,35,11.0,not college grad,married,1,SMSA,1,11.365385,10.166667,3.864734
4925,nonunion,40.0,40,13.0,not college grad,married,0,SMSA,1,16.884615,1.8333334,13.460553
4926,nonunion,40.0,36,16.0,college grad,single,1,SMSA,1,13.211538,9.833333,7.0450883
4928,nonunion,40.0,35,18.0,college grad,married,1,nonSMSA,0,12.878207,3.75,8.72905
4930,nonunion,40.0,38,18.0,college grad,single,1,nonSMSA,0,10.666666,5.75,7.318838
4932,,16.0,36,11.0,not college grad,married,0,SMSA,1,6.0,6.0,2.415459
4933,,60.0,37,12.0,not college grad,single,1,SMSA,1,9.076923,3.25,3.4219003
4935,nonunion,40.0,40,14.0,not college grad,single,1,nonSMSA,0,13.833333,13.833333,4.2592573
4937,nonunion,40.0,41,9.0,not college grad,married,1,nonSMSA,0,6.1025643,4.0833335,4.5330095
4942,nonunion,40.0,42,16.0,college grad,single,1,SMSA,1,19.929485,8.75,17.02898
4944,union,35.0,44,15.0,not college grad,married,0,SMSA,0,16.115385,3.4166667,7.520126
4946,union,40.0,40,12.0,not college grad,single,1,nonSMSA,0,14.807693,10.25,4.6296296
4949,nonunion,40.0,35,9.0,not college grad,single,1,SMSA,1,11.685897,5.75,5.2737517
4952,nonunion,40.0,36,16.0,college grad,single,1,SMSA,1,16.846153,14.75,17.41545
4953,union,40.0,38,11.0,not college grad,married,0,SMSA,1,16.820513,11.666667,7.0450883
4954,nonunion,32.0,43,14.0,not college grad,single,0,SMSA,1,13.602565,2.0,3.220612
4955,union,40.0,42,11.0,not college grad,married,1,SMSA,1,12.692307,1.0833334,3.2528157
4957,nonunion,40.0,36,12.0,not college grad,single,0,SMSA,0,15.705129,0.0,9.29146
4959,nonunion,50.0,35,12.0,not college grad,married,1,nonSMSA,0,15.416668,12.083333,14.863117
4961,nonunion,20.0,41,13.0,not college grad,married,1,SMSA,1,8.961538,2.4166667,4.025765
4962,nonunion,55.0,36,12.0,not college grad,single,1,SMSA,0,17.557692,11.833333,7.7777743
4963,nonunion,40.0,35,12.0,not college grad,married,1,SMSA,0,16.423077,14.0,8.043473
4964,union,40.0,39,12.0,not college grad,single,1,nonSMSA,0,11.705128,3.25,6.239936
4965,nonunion,40.0,41,14.0,not college grad,married,1,SMSA,0,18.0,17.916666,11.417065
4966,nonunion,38.0,43,12.0,not college grad,married,1,nonSMSA,0,17.596153,11.75,3.832527
4967,nonunion,40.0,37,16.0,college grad,married,1,nonSMSA,0,8.564102,4.8333335,7.4396124
4968,,60.0,41,13.0,not college grad,single,1,SMSA,0,14.596154,4.0,3.6928632
4971,nonunion,40.0,39,12.0,not college grad,married,1,nonSMSA,0,18.673075,9.25,4.1867933
4972,nonunion,45.0,39,16.0,college grad,married,1,SMSA,0,13.730769,11.916667,6.8840547
4977,,55.0,36,11.0,not college grad,married,1,SMSA,0,10.0,3.25,3.6637263
4978,nonunion,40.0,44,12.0,not college grad,married,1,nonSMSA,0,20.333334,20.333334,4.64573
4983,nonunion,40.0,38,12.0,not college grad,married,1,nonSMSA,0,5.9102564,5.0,4.460545
4987,union,40.0,37,11.0,not college grad,married,1,nonSMSA,0,13.326923,3.1666667,5.2656984
4989,union,50.0,39,12.0,not college grad,married,1,SMSA,0,7.7371798,6.25,6.280193
4990,union,40.0,39,12.0,not college grad,married,1,SMSA,0,7.070513,3.0,5.8051524
4995,,26.0,40,12.0,not college grad,married,1,SMSA,0,12.461538,2.3333333,7.589398
4996,union,58.0,35,12.0,not college grad,single,1,SMSA,1,13.698718,3.5,6.8840547
4998,nonunion,17.0,36,13.0,not college grad,married,1,SMSA,0,0.7948718,0.33333334,2.9790654
5001,nonunion,40.0,39,12.0,not college grad,married,1,SMSA,1,7.5320516,0.6666667,4.180602
5002,union,40.0,39,12.0,not college grad,single,1,SMSA,0,8.608974,1.75,5.611914
5003,nonunion,38.0,44,12.0,not college grad,single,1,SMSA,0,6.1666665,5.3333335,4.4847016
5007,nonunion,40.0,36,12.0,not college grad,married,0,SMSA,0,17.5,16.333334,9.911431
5008,nonunion,40.0,41,12.0,not college grad,single,0,SMSA,0,16.57051,1.4166666,10.064413
5009,nonunion,40.0,41,12.0,not college grad,married,1,SMSA,1,10.692307,4.0,7.0450883
5010,nonunion,50.0,43,12.0,not college grad,married,1,SMSA,0,19.948717,3.5,21.674715
5011,nonunion,55.0,42,16.0,college grad,married,1,SMSA,1,13.576923,4.9166665,9.766504
5013,nonunion,40.0,41,12.0,not college grad,single,1,SMSA,0,16.807692,1.75,6.1648717
5015,nonunion,24.0,37,14.0,not college grad,married,0,SMSA,0,14.608974,0.75,12.906603
5017,nonunion,38.0,39,12.0,not college grad,single,1,SMSA,1,16.538462,8.666667,7.624793
5018,,40.0,41,17.0,college grad,married,1,SMSA,0,24.237179,4.9166665,5.3678913
5019,,45.0,36,16.0,college grad,single,0,SMSA,0,14.269231,12.5,35.731617
5021,union,40.0,42,12.0,not college grad,married,1,SMSA,1,14.525641,1.25,4.025765
5024,nonunion,40.0,40,12.0,not college grad,single,1,SMSA,1,13.621794,2.3333333,3.486311
5025,nonunion,40.0,39,16.0,college grad,single,1,SMSA,1,14.980769,12.416667,7.1256027
5028,nonunion,40.0,37,17.0,college grad,married,1,nonSMSA,0,15.294872,7.8333335,5.032206
5029,union,25.0,39,15.0,not college grad,single,1,nonSMSA,0,8.378205,2.6666667,9.307566
5033,nonunion,40.0,37,13.0,not college grad,married,1,nonSMSA,0,15.634616,13.333333,11.070854
5041,nonunion,40.0,38,14.0,not college grad,married,1,SMSA,1,14.301283,5.8333335,6.0386477
5042,nonunion,40.0,42,16.0,college grad,married,1,nonSMSA,0,5.5,2.0,5.3462152
5043,nonunion,40.0,39,17.0,college grad,single,0,nonSMSA,0,15.666666,6.5833335,17.528172
5044,nonunion,40.0,37,13.0,not college grad,single,1,SMSA,0,16.0,9.833333,11.610305
5045,nonunion,35.0,44,13.0,not college grad,married,1,nonSMSA,0,20.583334,20.583334,11.046693
5046,nonunion,40.0,44,12.0,not college grad,married,1,nonSMSA,0,18.826923,8.333333,5.7890487
5047,,40.0,42,6.0,not college grad,single,1,nonSMSA,0,4.019231,1.6666666,3.1362004
5054,nonunion,70.0,40,11.0,not college grad,married,0,SMSA,1,2.1153846,1.9166666,1.5619965
5057,,40.0,44,15.0,not college grad,married,0,SMSA,1,7.570513,0.6666667,4.8274837
5059,nonunion,40.0,38,18.0,college grad,married,1,SMSA,1,15.0,1.8333334,8.711756
5061,nonunion,40.0,38,10.0,not college grad,married,1,nonSMSA,0,7.807692,2.25,2.801002
5063,nonunion,45.0,39,16.0,college grad,married,1,SMSA,1,6.044872,2.75,6.1996756
5064,,40.0,45,12.0,not college grad,married,1,nonSMSA,0,12.653846,2.5833333,5.0167227
5065,nonunion,40.0,36,7.0,not college grad,married,1,nonSMSA,0,15.807693,10.583333,3.220612
5066,nonunion,40.0,41,14.0,not college grad,single,1,nonSMSA,0,13.846154,3.5833333,6.5056314
5068,nonunion,40.0,40,16.0,college grad,married,0,SMSA,0,10.173077,0.0,3.872784
5072,nonunion,5.0,41,18.0,college grad,married,1,SMSA,0,16.397436,1.75,13.019322
5074,nonunion,40.0,38,17.0,college grad,married,1,nonSMSA,0,9.653847,5.0,7.2383237
5077,nonunion,40.0,39,12.0,not college grad,married,1,nonSMSA,0,0.71153843,0.41666666,2.8180354
5078,union,40.0,36,17.0,college grad,married,1,SMSA,1,14.833334,9.0,13.937197
5079,nonunion,40.0,41,,not college grad,single,1,nonSMSA,0,15.698717,12.166667,4.146536
5080,nonunion,40.0,35,6.0,not college grad,married,1,nonSMSA,0,9.185897,3.3333333,3.4057968
5081,nonunion,16.0,39,12.0,not college grad,married,1,nonSMSA,0,9.185898,0.16666667,4.025765
5084,nonunion,50.0,42,17.0,college grad,married,1,nonSMSA,0,16.711538,9.916667,5.8856664
5086,nonunion,30.0,39,11.0,not college grad,married,1,nonSMSA,0,4.0384617,3.3333333,2.415459
5088,nonunion,40.0,44,12.0,not college grad,single,1,nonSMSA,0,14.333333,1.3333334,4.2673106
5089,nonunion,37.0,36,12.0,not college grad,single,1,nonSMSA,0,14.083333,5.8333335,4.871175
5090,nonunion,20.0,36,12.0,not college grad,single,1,SMSA,0,5.5256414,0.25,2.8180354
5091,,35.0,35,12.0,not college grad,single,0,SMSA,1,4.3653846,0.25,4.071905
5095,nonunion,48.0,38,12.0,not college grad,married,1,nonSMSA,0,15.166667,8.833333,6.0225444
5096,union,40.0,39,13.0,not college grad,single,1,nonSMSA,0,7.628205,3.0833333,6.0386477
5098,,38.0,35,12.0,not college grad,married,1,nonSMSA,0,10.269231,,2.6485286
5102,nonunion,40.0,35,16.0,college grad,single,0,SMSA,1,18.474358,6.75,11.610305
5103,nonunion,40.0,44,9.0,not college grad,married,1,nonSMSA,0,17.429487,13.0,4.5330095
5104,nonunion,40.0,44,12.0,not college grad,single,1,SMSA,1,14.153846,2.8333333,3.6231885
5106,nonunion,48.0,36,10.0,not college grad,married,1,nonSMSA,0,4.3525643,0.75,2.222221
5108,nonunion,40.0,36,12.0,not college grad,married,0,nonSMSA,0,13.660256,6.6666665,6.5780983
5109,,40.0,38,12.0,not college grad,married,1,nonSMSA,0,6.8397436,0.083333336,2.9388082
5111,,,35,9.0,not college grad,married,1,nonSMSA,0,5.019231,0.5,5.2833815
5112,nonunion,60.0,43,18.0,college grad,single,1,nonSMSA,0,16.076923,2.4166667,2.479871
5113,nonunion,45.0,40,18.0,college grad,married,1,SMSA,0,18.833334,18.833334,7.5684333
5114,nonunion,40.0,37,12.0,not college grad,single,1,nonSMSA,0,12.833334,10.75,4.7101436
5115,nonunion,40.0,36,12.0,not college grad,single,1,nonSMSA,0,11.057693,10.916667,4.7101436
5117,nonunion,40.0,35,12.0,not college grad,married,1,SMSA,0,12.275641,2.6666667,9.677936
5118,nonunion,40.0,38,12.0,not college grad,married,1,nonSMSA,0,7.0384617,3.5,4.025765
5120,nonunion,35.0,38,10.0,not college grad,married,1,nonSMSA,0,3.8269231,1.0833334,2.5845404
5127,union,38.0,41,7.0,not college grad,married,1,nonSMSA,0,15.961538,1.4166666,4.7504005
5128,nonunion,40.0,36,16.0,college grad,married,1,nonSMSA,0,14.25,12.583333,13.285026
5134,union,35.0,40,17.0,college grad,single,0,SMSA,1,13.25,13.25,15.040252
5143,nonunion,36.0,38,12.0,not college grad,married,1,SMSA,0,0.88461536,0.16666667,2.801002
5148,nonunion,35.0,35,12.0,not college grad,married,1,nonSMSA,0,10.24359,0.9166667,4.251207
5152,union,40.0,35,13.0,not college grad,married,1,nonSMSA,0,14.480769,6.8333335,5.032206
